============================================================
  Solver:     3DMHKP-SA.py
  Instance:   /home/mcaspar/3DMHKP/Egeblad/ep3-20-C-R-50.txt
  Value mode: flat
  Timelimit:  300s
  Reports:    /home/mcaspar/3DMHKP/results_3DMHKP_ep3
  CPUs:       1
============================================================
======================================================================
3DMHKP Simulated Annealing (random single-neighbour, sequence decoder)
    [iter 5206596] reheat + diversify: T=51.8, value=62364.0
    [iter 5212349] reheat + diversify: T=51.8, value=51418.0
    [iter 5218102] reheat + diversify: T=51.8, value=44700.0
    [iter 5223855] reheat + diversify: T=51.8, value=62364.0
    [iter 5229608] reheat + diversify: T=51.8, value=51418.0
    [iter 5235361] reheat + diversify: T=51.8, value=44700.0
    [iter 5241114] reheat + diversify: T=51.8, value=53406.0
    [iter 5246867] reheat + diversify: T=51.8, value=37994.0
    [iter 5252620] reheat + diversify: T=51.8, value=62364.0
    [iter 5258373] reheat + diversify: T=51.8, value=62364.0
    [iter 5264126] reheat + diversify: T=51.8, value=62364.0
    [iter 5269879] reheat + diversify: T=51.8, value=37994.0
    [iter 5275632] reheat + diversify: T=51.8, value=62364.0
    [iter 5281385] reheat + diversify: T=51.8, value=62364.0
    [iter 5287138] reheat + diversify: T=51.8, value=62364.0
    [iter 5292891] reheat + diversify: T=51.8, value=49482.0
    [iter 5298644] reheat + diversify: T=51.8, value=46832.0
    [iter 5304397] reheat + diversify: T=51.8, value=62364.0
    [iter 5310150] reheat + diversify: T=51.8, value=49482.0
    [iter 5315903] reheat + diversify: T=51.8, value=62364.0
    [iter 5321656] reheat + diversify: T=51.8, value=62364.0
    [iter 5327409] reheat + diversify: T=51.8, value=34739.0
    [iter 5333162] reheat + diversify: T=51.8, value=62364.0
    [iter 5338915] reheat + diversify: T=51.8, value=46201.0
    [iter 5344668] reheat + diversify: T=51.8, value=53406.0
    [iter 5350421] reheat + diversify: T=51.8, value=46688.0
    [iter 5356174] reheat + diversify: T=51.8, value=62364.0
    [iter 5361927] reheat + diversify: T=51.8, value=47170.0
    [iter 5367680] reheat + diversify: T=51.8, value=53406.0
    [iter 5373433] reheat + diversify: T=51.8, value=37994.0
    [iter 5379186] reheat + diversify: T=51.8, value=53406.0
  time limit reached at iteration 5379188
  SA finished: 5379188 iterations in 300.0s (17931 it/s), accepted 3853916 (71.6%), rejected 1525271, no-move draws 0, reheats 935
  SA: value 62364.0 (greedy 4142.0, +58222.0), bound 110921.9, gap 43.78%, util 54.4%
  report -> /home/mcaspar/3DMHKP/results_3DMHKP_ep3/ep3-20-C-R-50-3DMHKP-SA-a0.999-r0.25-t300s.txt

================================================================================================
SUMMARY
================================================================================================
instance      boxes  packed       greedy     SA value        bound      gap    util    iters    time
------------------------------------------------------------------------------------------------
ep3-20-C-R-50     20      12       4142.0      62364.0     110921.9   43.8%   54.4%  5379188  300.0s
------------------------------------------------------------------------------------------------
proven optimal (value reaches the upper bound): 0/1
improved over greedy: 1/1 (total value 4142.0 -> 62364.0, +1405.65%)
mean gap to continuous-knapsack bound: 43.8%
mean volume utilization: 54.4%
